merchant_id,business_category,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level
UMKM-01632,F&B,4,"Rp 33,773,607",43,2.7,0.0,280513.0,2.0,0
UMKM-01633,jasa,44,"Rp 1,216,194",14,2.7,0.0,306133.0,3.0,1
UMKM-01634, F & B ,119,"Rp 3,454,082",25,4.6,0.0,278776.0,0.0,0
UMKM-01635,retail ,75,"Rp 7,474,467",41,2.5,5.0,56968.0,1.0,0
UMKM-01636,Fashion,95,"Rp 24,742,626",10,4.4,2.0,117249.0,0.0,0
UMKM-01637,retail ,6,38151758,8,2.2,0.0,190312.0,2.0,1
UMKM-01638,Fashion,64,23534338,10,3.1,0.0,223615.0,0.0,0
UMKM-01639,Jasa,16,"Rp 11,584,422",1,,0.0,348263.0,2.0,2
UMKM-01640,Fashion,26,"Rp 29,607,313",44,4.3,0.0,418541.0,0.0,0
UMKM-01641,fnb,99,41219109,26,,0.0,473254.0,0.0,0
UMKM-01642,jasa,78,"Rp 2,034,023",25,,0.0,325244.0,0.0,0
UMKM-01643,jasa,-5,"Rp 42,731,520",7,1.1,0.0,354938.0,0.0,1
UMKM-01644,fnb,48,"Rp 31,156,188",20,2.9,2.0,416663.0,0.0,0
UMKM-01645,Retail,105,43336585,20,1.9,5.0,98121.0,1.0,1
UMKM-01646,Jasa,111,18077979,7,2.7,0.0,321287.0,1.0,0
UMKM-01647,Retail,52,"Rp 27,221,432",0,4.4,,371520.0,0.0,0
UMKM-01648,Retail,64,"Rp 4,849,182",37,4.1,15.0,133144.0,1.0,2
UMKM-01649,retail ,77,"Rp 29,611,730",12,2.0,,418672.0,1.0,1
UMKM-01650,nan,12,"Rp 33,084,226",8,4.9,30.0,132016.0,0.0,1
UMKM-01651,retail ,0,"Rp 19,341,674",27,4.6,2.0,180604.0,0.0,0
UMKM-01652,nan,39,8919584,5,3.1,2.0,261817.0,2.0,0
UMKM-01653, F & B ,91,"Rp 27,832,808",22,3.1,0.0,390881.0,0.0,1
UMKM-01654,Fashion,17,"Rp 38,796,586",35,4.6,5.0,118677.0,0.0,0
UMKM-01655,nan,17,"Rp 36,132,018",16,3.5,2.0,442084.0,,0
UMKM-01656,fnb,20,"Rp 5,474,220",8,3.1,2.0,142889.0,2.0,0
UMKM-01657,retail ,71,"Rp 9,736,857",11,,2.0,127006.0,0.0,0
UMKM-01658,Jasa,1,"Rp 30,795,023",21,1.9,0.0,459771.0,1.0,2
UMKM-01659,Fashion,73,"Rp 1,986,275",11,4.5,2.0,497221.0,2.0,0
UMKM-01660, F & B ,38,"Rp 35,964,556",5,3.1,0.0,145133.0,2.0,0
UMKM-01661,nan,21,"Rp 27,780,164",43,3.4,5.0,342234.0,0.0,0
UMKM-01662, F & B ,20,4394020,8,1.4,30.0,489551.0,0.0,1
UMKM-01663,Jasa,91,"Rp 10,860,685",36,2.2,15.0,337620.0,1.0,2
UMKM-01664,Retail,73,18587802,2,2.7,5.0,376148.0,0.0,1
UMKM-01665,jasa,30,32471719,33,2.7,0.0,243545.0,4.0,1
UMKM-01666,Jasa,103,"Rp 10,817,539",7,,,124469.0,0.0,1
UMKM-01667,RETAIL,49,32380142,9,2.1,0.0,432263.0,0.0,0
UMKM-01668,Jasa,58,29026421,40,,30.0,483521.0,3.0,1
UMKM-01669, F & B ,85,"Rp 47,253,533",41,3.3,0.0,437638.0,0.0,0
UMKM-01670,fnb,51,"Rp 27,324,690",42,3.5,0.0,125650.0,0.0,0
UMKM-01671,retail ,63,"Rp 1,981,598",8,1.5,5.0,277880.0,1.0,0
UMKM-01672,fnb,55,10348148,13,1.0,2.0,355801.0,0.0,0
UMKM-01673, F & B ,-4,32684301,36,4.7,0.0,435414.0,2.0,0
UMKM-01674,retail ,49,12576635,26,1.3,2.0,411406.0,0.0,2
UMKM-01675,RETAIL,116,"Rp 42,974,581",40,4.6,2.0,212930.0,0.0,0
UMKM-01676,jasa,91,17064329,31,2.6,0.0,431502.0,0.0,0
UMKM-01677,Fashion,74,"Rp 43,418,799",3,3.6,2.0,484519.0,2.0,1
UMKM-01678, F & B ,81,"Rp 37,398,942",1,1.7,0.0,446697.0,0.0,1
UMKM-01679,nan,32,5323492,32,4.3,2.0,374985.0,0.0,0
UMKM-01680, F & B ,113,"Rp 17,985,366",20,,0.0,57931.0,2.0,1
UMKM-01681, F & B ,74,"Rp 20,350,554",0,2.5,2.0,156951.0,3.0,1
UMKM-01682,retail ,72,"Rp 34,322,053",43,2.0,0.0,104694.0,2.0,1
UMKM-01683,F&B,23,2858777,10,4.4,0.0,320779.0,0.0,0
UMKM-01684,Jasa,20,"Rp 7,510,529",0,4.4,2.0,357396.0,1.0,0
UMKM-01685,F&B,29,"Rp 18,257,836",10,2.5,2.0,,1.0,1
UMKM-01686,RETAIL,73,"Rp 5,935,500",6,2.2,,240826.0,3.0,1
UMKM-01687,nan,61,34542066,1,4.1,15.0,381161.0,3.0,1
UMKM-01688,jasa,81,"Rp 31,852,401",14,,5.0,203149.0,4.0,1
UMKM-01689,Retail,23,"Rp 5,863,099",7,3.5,0.0,379097.0,2.0,0
UMKM-01690,RETAIL,28,"Rp 39,473,746",25,4.7,0.0,,0.0,0
UMKM-01691,Retail,91,"Rp 24,770,368",39,2.5,0.0,385356.0,2.0,2
UMKM-01692,Retail,35,23973735,41,,0.0,384691.0,2.0,0
UMKM-01693,jasa,35,2122207,34,,15.0,499077.0,3.0,2
UMKM-01694,fnb,17,"Rp 20,468,143",40,3.7,0.0,198126.0,3.0,0
UMKM-01695,F&B,65,28748801,40,2.6,0.0,,1.0,2
UMKM-01696, F & B ,-3,"Rp 34,981,989",20,,0.0,105153.0,1.0,0
UMKM-01697,Fashion,52,11204207,37,2.2,0.0,,0.0,1
UMKM-01698,Retail,26,"Rp 12,586,122",7,3.1,0.0,484275.0,1.0,0
UMKM-01699,nan,25,"Rp 19,942,672",42,,2.0,495155.0,0.0,0
UMKM-01700,RETAIL,76,"Rp 42,072,050",31,,0.0,303617.0,4.0,1
UMKM-01701,fnb,37,"Rp 48,831,146",7,4.7,2.0,165095.0,3.0,0
UMKM-01702,Retail,1,"Rp 42,321,659",43,2.2,2.0,475114.0,2.0,1
UMKM-01703,fnb,99,"Rp 34,373,269",9,1.9,5.0,411425.0,0.0,0
UMKM-01704,fnb,-5,3152259,22,3.8,5.0,360705.0,0.0,1
UMKM-01705,Retail,55,"Rp 28,785,034",3,4.4,5.0,399617.0,1.0,0
UMKM-01706,retail ,8,"Rp 4,390,919",37,3.5,0.0,,0.0,1
UMKM-01707,Jasa,46,44648136,29,2.0,0.0,179552.0,0.0,0
UMKM-01708,nan,90,"Rp 41,585,551",40,4.4,,335980.0,3.0,1
UMKM-01709, F & B ,0,39009669,22,,0.0,372564.0,0.0,0
UMKM-01710, F & B ,97,"Rp 6,871,348",4,2.5,0.0,277850.0,0.0,1
UMKM-01711,nan,4,36933652,20,,0.0,321055.0,1.0,0
UMKM-01712,retail ,65,"Rp 4,519,065",5,,2.0,469251.0,4.0,1
UMKM-01713, F & B ,84,24737914,16,3.4,0.0,206065.0,2.0,0
UMKM-01714,fnb,92,"Rp 36,338,642",24,4.7,5.0,141216.0,4.0,0
UMKM-01715,jasa,24,"Rp 39,752,795",23,,2.0,230768.0,2.0,1
UMKM-01716,RETAIL,94,"Rp 8,341,127",21,4.5,0.0,123080.0,0.0,0
UMKM-01717,F&B,15,"Rp 3,463,501",12,,0.0,334433.0,4.0,2
UMKM-01718, F & B ,54,"Rp 27,910,743",16,2.3,2.0,81346.0,0.0,0
UMKM-01719,nan,75,43971759,13,3.1,0.0,289261.0,0.0,0
UMKM-01720,jasa,91,"Rp 10,975,595",33,1.3,0.0,75644.0,0.0,0
UMKM-01721,Retail,68,33992740,25,1.9,0.0,78279.0,2.0,1
UMKM-01722,Jasa,109,37373559,18,4.1,5.0,145446.0,3.0,0
UMKM-01723,nan,57,"Rp 7,779,865",25,3.6,2.0,,0.0,0
UMKM-01724,fnb,105,39580446,2,1.7,0.0,299983.0,0.0,2
UMKM-01725,Jasa,36,"Rp 19,710,135",1,2.8,2.0,163917.0,3.0,1
UMKM-01726,RETAIL,45,"Rp 24,027,890",27,1.6,2.0,84341.0,0.0,0
UMKM-01727,RETAIL,58,"Rp 45,092,191",1,4.4,0.0,169660.0,2.0,0
UMKM-01728,retail ,70,"Rp 11,254,769",21,1.4,0.0,168481.0,0.0,1
UMKM-01729,Fashion,50,"Rp 25,397,736",6,3.6,30.0,,0.0,0
UMKM-01730,retail ,74,"Rp 32,163,841",3,3.4,2.0,150957.0,0.0,0
UMKM-01731,jasa,35,"Rp 32,193,579",37,2.9,2.0,347123.0,0.0,0
UMKM-01732,Jasa,26,25761921,38,,0.0,437720.0,2.0,0
UMKM-01733,Fashion,9,"Rp 27,293,184",19,2.6,5.0,418770.0,3.0,1
UMKM-01734,Retail,56,"Rp 16,565,219",5,4.2,2.0,115109.0,0.0,0
UMKM-01735,fnb,21,"Rp 9,731,896",8,4.0,0.0,159239.0,2.0,0
UMKM-01736,Jasa,22,"Rp 36,556,939",30,4.0,30.0,202999.0,2.0,2
UMKM-01737,retail ,75,"Rp 3,652,808",25,4.0,0.0,381500.0,0.0,0
UMKM-01738,F&B,58,13260515,35,1.6,0.0,206473.0,1.0,0
UMKM-01739,Fashion,104,14692648,25,1.4,0.0,495086.0,1.0,0
UMKM-01740,Fashion,53,15952923,27,4.4,5.0,212773.0,0.0,0
UMKM-01741,fnb,108,17203557,4,4.3,5.0,123226.0,0.0,0
UMKM-01742, F & B ,52,11877097,9,3.7,5.0,280398.0,,1
UMKM-01743,RETAIL,-4,"Rp 36,465,560",17,,,153658.0,1.0,0
UMKM-01744,RETAIL,30,"Rp 29,850,620",14,2.5,0.0,185298.0,0.0,0
UMKM-01745,F&B,108,"Rp 39,310,929",32,1.9,2.0,140808.0,0.0,0
UMKM-01746,jasa,65,6133381,4,3.7,2.0,419677.0,0.0,1
UMKM-01747,jasa,7,"Rp 39,402,675",36,4.7,,247421.0,0.0,0
UMKM-01748,Retail,9,"Rp 20,202,574",39,2.7,0.0,168525.0,0.0,1
UMKM-01749,Jasa,83,"Rp 13,132,015",21,,,208075.0,0.0,0
UMKM-01750,nan,81,"Rp 42,200,071",21,2.1,0.0,264075.0,0.0,0
UMKM-01751, F & B ,54,"Rp 4,917,430",21,1.1,5.0,282350.0,1.0,1
UMKM-01752,retail ,16,"Rp 44,794,619",14,3.1,2.0,409715.0,0.0,1
UMKM-01753,nan,57,"Rp 32,423,484",16,5.0,15.0,497934.0,0.0,0
UMKM-01754,nan,84,14628984,44,4.3,0.0,400745.0,0.0,0
UMKM-01755,Fashion,91,"Rp 6,544,223",27,4.6,0.0,118160.0,0.0,0
UMKM-01756,F&B,69,29694421,21,,0.0,55505.0,0.0,0
UMKM-01757,RETAIL,68,"Rp 13,992,054",20,2.9,2.0,456597.0,1.0,0
UMKM-01758,Retail,19,"Rp 40,497,144",41,5.0,2.0,319693.0,0.0,0
UMKM-01759,jasa,95,32811340,16,2.8,,282108.0,0.0,0
UMKM-01760,F&B,42,2171758,4,4.7,0.0,101149.0,2.0,1
UMKM-01761,Fashion,37,46633622,17,4.0,0.0,453419.0,1.0,0
UMKM-01762,retail ,111,17702269,16,2.3,0.0,237899.0,0.0,0
UMKM-01763,Retail,32,6276085,3,3.0,0.0,455144.0,0.0,0
UMKM-01764,Fashion,35,25226332,6,2.5,5.0,325601.0,4.0,2
UMKM-01765,RETAIL,39,8185180,24,1.5,15.0,437437.0,4.0,2
UMKM-01766,RETAIL,82,9023556,36,,,434609.0,0.0,0
UMKM-01767,RETAIL,34,"Rp 27,157,817",39,4.6,0.0,218183.0,0.0,0
UMKM-01768,F&B,104,"Rp 48,486,626",39,4.0,0.0,336731.0,0.0,0
UMKM-01769,F&B,114,44453942,42,2.1,0.0,109354.0,0.0,0
UMKM-01770,jasa,91,"Rp 24,876,708",8,,2.0,414055.0,0.0,0
UMKM-01771,jasa,11,"Rp 28,614,790",18,3.5,,337456.0,1.0,0
UMKM-01772,retail ,82,"Rp 29,662,434",8,2.7,0.0,378189.0,0.0,1
UMKM-01773,Retail,95,12138188,22,3.0,0.0,,0.0,0
UMKM-01774,fnb,51,"Rp 47,239,881",30,3.8,5.0,449310.0,1.0,0
UMKM-01775,fnb,-4,"Rp 11,207,809",31,2.9,2.0,127994.0,4.0,2
UMKM-01776,Fashion,90,"Rp 33,092,869",30,1.8,0.0,350657.0,0.0,0
UMKM-01777,RETAIL,115,"Rp 31,261,475",16,3.1,15.0,282418.0,2.0,2
UMKM-01778,Retail,118,"Rp 19,057,496",38,2.4,0.0,382590.0,0.0,0
UMKM-01779,nan,56,"Rp 24,904,686",21,2.2,,56572.0,0.0,0
UMKM-01780,F&B,82,"Rp 32,138,855",34,2.3,0.0,296818.0,3.0,2
UMKM-01781,Jasa,3,"Rp 21,793,005",29,2.8,0.0,218140.0,0.0,1
UMKM-01782, F & B ,62,"Rp 39,540,950",39,4.5,0.0,452297.0,1.0,0
UMKM-01783,retail ,75,"Rp 38,282,093",36,,0.0,134872.0,0.0,0
UMKM-01784,RETAIL,11,11064981,25,3.7,2.0,208985.0,0.0,0
UMKM-01785,RETAIL,111,"Rp 2,279,372",5,2.9,2.0,352522.0,1.0,0
UMKM-01786,RETAIL,44,38649660,33,1.0,0.0,495112.0,0.0,1
UMKM-01787,F&B,106,"Rp 31,175,764",31,2.4,2.0,112189.0,0.0,0
UMKM-01788,F&B,88,"Rp 15,172,928",24,4.3,0.0,76084.0,1.0,0
UMKM-01789, F & B ,34,6767034,12,2.6,0.0,409384.0,0.0,1
UMKM-01790,nan,52,"Rp 9,837,010",37,3.3,,372825.0,0.0,1
UMKM-01791,Retail,69,3449851,37,1.8,15.0,72418.0,2.0,2
UMKM-01792,RETAIL,79,"Rp 7,507,552",1,4.7,0.0,223799.0,0.0,0
UMKM-01793,fnb,15,31118147,4,,0.0,124860.0,1.0,0
UMKM-01794,jasa,12,"Rp 43,224,873",10,1.6,2.0,475448.0,4.0,1
UMKM-01795,fnb,49,"Rp 36,996,979",10,3.9,0.0,247809.0,0.0,0
UMKM-01796,Fashion,23,"Rp 2,236,968",23,1.3,2.0,132168.0,0.0,0
UMKM-01797,fnb,18,"Rp 4,078,882",13,3.4,2.0,451219.0,1.0,2
UMKM-01798,Fashion,68,27925851,44,,0.0,207543.0,0.0,0
UMKM-01799,Jasa,103,"Rp 36,542,454",29,1.6,0.0,112468.0,1.0,0
UMKM-01800,jasa,11,39836024,39,,5.0,497644.0,0.0,0
UMKM-01801,fnb,12,17040416,43,4.8,0.0,468021.0,0.0,0
UMKM-01802,Jasa,36,29218511,34,4.3,0.0,118211.0,0.0,0
UMKM-01803,retail ,106,"Rp 17,273,406",20,1.3,5.0,125012.0,2.0,1
UMKM-01804,Retail,78,"Rp 4,193,796",4,3.4,5.0,69259.0,0.0,0
UMKM-01805,Jasa,95,9482216,37,1.9,0.0,221134.0,2.0,0
UMKM-01806,Retail,39,12668300,1,2.1,30.0,,2.0,2
UMKM-01807,fnb,76,26134254,39,,2.0,487074.0,0.0,0
UMKM-01808,nan,11,"Rp 26,452,363",36,1.5,0.0,247117.0,0.0,1
UMKM-01809,Jasa,67,"Rp 27,757,444",33,3.4,0.0,130099.0,0.0,0
UMKM-01810,jasa,8,28219614,10,2.6,5.0,198096.0,1.0,1
UMKM-01811,fnb,43,"Rp 4,049,307",35,1.8,0.0,374124.0,2.0,1
UMKM-01812,RETAIL,23,"Rp 47,465,821",10,,0.0,397314.0,0.0,0
UMKM-01813,F&B,89,"Rp 28,729,937",8,4.8,2.0,119283.0,0.0,0
UMKM-01814,Jasa,-2,"Rp 30,859,883",5,4.1,2.0,364015.0,0.0,0
UMKM-01815,jasa,76,"Rp 3,801,818",33,1.5,2.0,70287.0,0.0,1
UMKM-01816,retail ,117,"Rp 23,696,802",36,4.4,2.0,75887.0,1.0,0
UMKM-01817,RETAIL,14,"Rp 21,822,937",31,4.7,0.0,440637.0,0.0,0
UMKM-01818,retail ,114,19640248,11,,0.0,436514.0,0.0,1
UMKM-01819,fnb,114,"Rp 39,499,046",44,2.3,2.0,67802.0,1.0,0
UMKM-01820,F&B,41,"Rp 42,406,448",31,1.5,5.0,123135.0,0.0,0
UMKM-01821,Jasa,101,25551282,16,2.4,2.0,321794.0,0.0,2
UMKM-01822,Jasa,102,42424699,3,3.7,0.0,200915.0,0.0,0
UMKM-01823,nan,3,"Rp 42,373,920",41,,,235128.0,1.0,0
UMKM-01824,nan,71,"Rp 28,390,168",32,1.0,0.0,473448.0,0.0,0
UMKM-01825,fnb,73,"Rp 48,967,799",42,2.4,0.0,483296.0,0.0,0
UMKM-01826,fnb,21,"Rp 14,463,582",42,2.8,0.0,417790.0,0.0,2
UMKM-01827,F&B,9,"Rp 2,378,148",8,,0.0,355671.0,0.0,1
UMKM-01828,nan,86,37598842,33,3.7,2.0,92297.0,0.0,2
UMKM-01829,jasa,95,"Rp 16,005,563",38,,0.0,,0.0,0
UMKM-01830,jasa,113,"Rp 14,045,088",29,,0.0,301008.0,0.0,0
UMKM-01831,F&B,13,34793258,19,2.1,0.0,341329.0,0.0,0
UMKM-01832,jasa,84,19494570,38,4.8,2.0,167769.0,0.0,0
UMKM-01833,Fashion,46,26916606,22,2.4,30.0,443562.0,1.0,2
UMKM-01834,Retail,20,"Rp 46,844,447",40,,5.0,492484.0,2.0,0
UMKM-01835,F&B,83,"Rp 1,481,809",43,1.2,0.0,93418.0,0.0,0
UMKM-01836,F&B,20,"Rp 27,400,656",34,2.1,2.0,59612.0,0.0,0
UMKM-01837, F & B ,20,"Rp 42,816,801",22,1.7,0.0,223886.0,0.0,1
UMKM-01838,RETAIL,40,25061606,38,3.6,0.0,,0.0,0
UMKM-01839,RETAIL,86,"Rp 38,921,641",22,4.4,15.0,182703.0,0.0,2
UMKM-01840,Fashion,43,"Rp 43,336,821",36,2.3,0.0,369355.0,0.0,0
UMKM-01841,nan,76,"Rp 48,204,322",22,,0.0,196524.0,0.0,1
UMKM-01842,fnb,90,"Rp 34,105,995",38,3.9,0.0,306097.0,3.0,0
UMKM-01843,fnb,47,29324386,27,2.6,0.0,128105.0,0.0,0
UMKM-01844,retail ,-3,"Rp 34,591,612",18,1.3,0.0,484116.0,4.0,2
UMKM-01845,Fashion,60,"Rp 8,546,691",29,1.9,0.0,203554.0,3.0,1
UMKM-01846,F&B,91,"Rp 6,611,544",20,4.5,0.0,286379.0,2.0,0
UMKM-01847,Fashion,36,"Rp 3,251,347",23,4.3,,,3.0,0
UMKM-01848,Fashion,13,31991473,20,1.3,2.0,347616.0,0.0,0
UMKM-01849,Fashion,11,"Rp 5,792,030",25,1.9,15.0,399604.0,0.0,1
UMKM-01850,RETAIL,102,"Rp 14,218,691",35,4.1,5.0,168123.0,0.0,0
UMKM-01851,Fashion,27,"Rp 20,397,109",25,,2.0,484386.0,0.0,0
UMKM-01852,Retail,70,"Rp 7,702,245",32,4.0,0.0,272874.0,0.0,0
UMKM-01853,fnb,43,"Rp 9,745,662",35,1.8,0.0,248385.0,2.0,1
UMKM-01854,retail ,50,25173742,3,4.8,2.0,130379.0,0.0,0
UMKM-01855,Retail,57,"Rp 11,891,264",8,4.1,0.0,216987.0,0.0,0
UMKM-01856,retail ,-3,"Rp 19,659,202",7,1.8,0.0,145554.0,1.0,1
UMKM-01857, F & B ,101,"Rp 19,742,845",1,3.2,0.0,58057.0,0.0,1
UMKM-01858,retail ,43,45771647,28,1.5,5.0,,0.0,1
UMKM-01859,fnb,49,35657680,22,2.4,,230910.0,0.0,0
UMKM-01860,fnb,20,11023293,5,3.6,0.0,110014.0,2.0,2
UMKM-01861,Fashion,93,"Rp 42,764,557",42,2.3,2.0,202522.0,1.0,0
UMKM-01862,Jasa,66,"Rp 22,040,744",35,3.6,30.0,206577.0,1.0,2
UMKM-01863, F & B ,46,"Rp 25,993,085",20,2.0,0.0,469106.0,0.0,0
UMKM-01864,F&B,94,"Rp 10,418,530",21,3.9,0.0,495201.0,3.0,0
UMKM-01865,jasa,111,"Rp 9,623,353",8,,0.0,158269.0,0.0,0
UMKM-01866,retail ,112,"Rp 49,289,292",33,4.2,30.0,347157.0,2.0,2
UMKM-01867,Jasa,1,"Rp 21,360,866",25,1.5,0.0,477169.0,4.0,2
UMKM-01868,Fashion,40,"Rp 29,964,394",0,2.4,0.0,183536.0,1.0,1
UMKM-01869,RETAIL,40,"Rp 36,917,751",35,2.9,0.0,,1.0,0
UMKM-01870,F&B,94,"Rp 36,372,654",43,2.7,15.0,162839.0,0.0,2
UMKM-01871,nan,10,"Rp 23,187,903",4,2.7,,96825.0,0.0,0
UMKM-01872,Jasa,18,"Rp 42,753,855",40,2.8,0.0,210638.0,3.0,1
UMKM-01873,RETAIL,55,"Rp 18,340,722",21,5.0,,144035.0,0.0,0
UMKM-01874, F & B ,48,31289845,3,,0.0,51521.0,3.0,1
UMKM-01875,Fashion,56,42389199,1,4.1,0.0,329507.0,1.0,0
UMKM-01876,F&B,-5,9904337,15,3.2,,130938.0,0.0,0
UMKM-01877,F&B,43,"Rp 40,027,078",15,2.7,2.0,267169.0,1.0,1
UMKM-01878,F&B,19,29077868,21,3.5,0.0,434303.0,0.0,1
UMKM-01879, F & B ,4,39599848,42,4.4,0.0,252308.0,0.0,0
UMKM-01880,retail ,112,28249629,0,2.9,5.0,192534.0,0.0,1
UMKM-01881,nan,74,"Rp 23,051,113",14,4.5,15.0,385253.0,0.0,2
UMKM-01882, F & B ,10,"Rp 46,056,232",23,,30.0,232177.0,3.0,2
UMKM-01883,jasa,52,"Rp 1,354,182",3,3.6,2.0,366842.0,0.0,2
UMKM-01884,nan,66,39697230,17,2.3,30.0,289052.0,1.0,2
UMKM-01885,fnb,23,37195387,16,2.5,2.0,470319.0,0.0,0
UMKM-01886,Fashion,97,"Rp 49,442,602",6,3.3,2.0,169511.0,2.0,0
UMKM-01887, F & B ,86,"Rp 44,985,572",44,2.9,5.0,459723.0,1.0,0
UMKM-01888,RETAIL,0,37471017,9,2.5,0.0,146783.0,0.0,1
UMKM-01889,nan,10,19351471,0,2.2,0.0,244173.0,4.0,2
UMKM-01890,jasa,14,"Rp 8,012,022",1,3.5,0.0,148829.0,3.0,1
UMKM-01891,fnb,74,"Rp 23,324,455",21,3.0,2.0,166774.0,1.0,1
UMKM-01892,retail ,65,49838504,31,2.3,0.0,491542.0,3.0,1
UMKM-01893,RETAIL,99,30649386,28,1.8,0.0,453563.0,1.0,0
UMKM-01894,nan,72,"Rp 40,464,554",34,4.1,0.0,269403.0,2.0,0
UMKM-01895,Fashion,37,"Rp 14,482,486",16,4.2,0.0,318243.0,0.0,0
UMKM-01896,RETAIL,20,"Rp 37,324,217",11,1.9,5.0,387248.0,0.0,0
UMKM-01897,fnb,84,"Rp 38,068,510",23,2.0,0.0,54406.0,,0
UMKM-01898,RETAIL,72,"Rp 46,658,703",29,2.0,0.0,471253.0,0.0,0
UMKM-01899,Retail,65,"Rp 40,517,564",43,4.5,2.0,152439.0,0.0,0
UMKM-01900,Jasa,27,"Rp 10,699,755",29,4.1,15.0,238250.0,0.0,1
UMKM-01901,retail ,20,"Rp 17,644,741",19,,0.0,448092.0,0.0,0
UMKM-01902,fnb,115,19875167,41,4.3,0.0,,0.0,0
UMKM-01903,RETAIL,39,"Rp 48,503,723",6,1.1,,211943.0,1.0,1
UMKM-01904,Jasa,78,"Rp 27,702,025",41,2.0,0.0,264985.0,,0
UMKM-01905,Jasa,57,36134321,37,4.7,,408586.0,0.0,0
UMKM-01906,RETAIL,61,"Rp 9,927,377",6,4.5,0.0,414973.0,2.0,0
UMKM-01907,Fashion,46,"Rp 1,287,555",29,,0.0,162631.0,0.0,0
UMKM-01908,Retail,62,"Rp 4,775,944",11,2.8,0.0,94895.0,0.0,1
UMKM-01909, F & B ,119,"Rp 37,298,886",30,2.3,0.0,304408.0,1.0,1
UMKM-01910,Retail,20,"Rp 26,574,001",17,4.5,30.0,355904.0,3.0,1
UMKM-01911,RETAIL,69,48600903,42,3.6,,358450.0,0.0,0
UMKM-01912,retail ,-4,"Rp 47,651,455",1,,,125179.0,0.0,0
UMKM-01913, F & B ,8,"Rp 4,197,418",32,,30.0,197659.0,0.0,2
UMKM-01914,fnb,102,12509800,10,4.5,15.0,126554.0,3.0,2
UMKM-01915,Retail,24,3788647,33,4.6,2.0,,0.0,0
UMKM-01916,RETAIL,43,"Rp 7,224,898",15,3.6,15.0,453260.0,0.0,0
UMKM-01917,Retail,6,7378384,34,,0.0,181015.0,3.0,1
UMKM-01918, F & B ,84,"Rp 19,347,713",32,,0.0,94425.0,1.0,0
UMKM-01919,jasa,38,24722901,20,3.4,2.0,307997.0,4.0,1
UMKM-01920,nan,27,29335107,19,3.8,30.0,202448.0,3.0,0
UMKM-01921,Retail,7,"Rp 42,831,301",7,1.1,2.0,334734.0,0.0,1
UMKM-01922,fnb,72,31806181,25,4.4,15.0,355547.0,1.0,1
UMKM-01923,fnb,82,"Rp 18,632,650",32,4.7,0.0,76628.0,0.0,0
UMKM-01924,F&B,92,"Rp 1,308,697",25,2.0,5.0,139421.0,,0
UMKM-01925,Retail,102,12799568,36,,,417907.0,0.0,0
UMKM-01926,nan,20,8279074,29,3.7,0.0,183264.0,2.0,0
UMKM-01927,Fashion,15,"Rp 47,860,830",30,3.3,,202505.0,0.0,1
UMKM-01928,Jasa,22,43015948,32,4.4,2.0,396773.0,0.0,0
UMKM-01929,nan,42,"Rp 44,585,013",10,,2.0,436206.0,0.0,0
UMKM-01930,Jasa,94,"Rp 30,731,215",40,4.2,30.0,80617.0,1.0,2
UMKM-01931,Jasa,34,38758158,4,2.3,0.0,298588.0,0.0,0
UMKM-01932,jasa,60,"Rp 15,854,762",1,4.1,0.0,419598.0,0.0,0
UMKM-01933,F&B,100,33070801,12,2.8,2.0,212754.0,0.0,0
UMKM-01934,nan,67,18619822,17,1.5,0.0,322394.0,0.0,0
UMKM-01935,nan,81,41932207,25,2.5,0.0,344980.0,1.0,0
UMKM-01936,jasa,73,"Rp 38,425,981",24,1.9,0.0,424463.0,0.0,1
UMKM-01937,Retail,71,"Rp 43,393,455",43,,,379317.0,0.0,0
UMKM-01938,Retail,17,"Rp 16,333,352",13,1.4,0.0,440083.0,1.0,0
UMKM-01939,Retail,75,"Rp 42,279,386",4,4.1,0.0,418905.0,2.0,0
UMKM-01940,retail ,42,21476662,41,,,56251.0,1.0,1
UMKM-01941,Jasa,118,"Rp 18,325,939",1,4.7,,151429.0,4.0,0
UMKM-01942,retail ,-4,"Rp 21,010,156",3,4.4,5.0,368390.0,0.0,0
UMKM-01943,F&B,78,"Rp 27,794,485",11,4.3,2.0,302093.0,2.0,0
UMKM-01944,jasa,14,22550363,10,1.3,0.0,214078.0,1.0,2
UMKM-01945,nan,53,26251174,3,4.2,0.0,136966.0,1.0,0
UMKM-01946,Jasa,40,"Rp 13,597,628",42,4.1,0.0,484001.0,1.0,0
UMKM-01947,retail ,-3,"Rp 27,110,856",8,1.5,5.0,,0.0,0
UMKM-01948,retail ,49,"Rp 37,440,011",9,,0.0,449680.0,0.0,0
UMKM-01949,RETAIL,6,"Rp 34,052,558",26,,2.0,117344.0,1.0,0
UMKM-01950,retail ,34,"Rp 40,466,516",5,4.6,0.0,453497.0,0.0,0
UMKM-01951,Fashion,60,"Rp 43,635,059",14,3.8,0.0,,1.0,0
UMKM-01952,nan,94,"Rp 8,355,554",41,4.8,2.0,171720.0,2.0,2
UMKM-01953,Fashion,72,"Rp 11,297,650",30,1.4,15.0,144840.0,0.0,2
UMKM-01954,nan,10,"Rp 2,877,330",21,,0.0,281306.0,0.0,2
