merchant_id,business_age_months,qris_volume_monthly,qris_active_days,ecommerce_rating,pln_delay_days,pdam_bill_avg,pdam_late_payments,risk_level,pln_delay_days_isna,ecommerce_rating_isna,pdam_bill_avg_isna,pdam_late_payments_isna,business_category_fnb,business_category_jasa,business_category_nan,business_category_retail,qris_active_ratio,pln_delay_ratio,volume_to_age_ratio,chronic_pln_delay,has_both_utilities
UMKM-01671,63,1981598,8,1.5,5.0,277880.0,1.0,0,0,0,0,0,0,0,0,1,0.26666666666666666,0.078125,30962.46875,0,1
UMKM-01672,55,10348148,13,1.0,2.0,355801.0,0.0,0,0,0,0,0,1,0,0,0,0.43333333333333335,0.03571428571428571,184788.35714285713,0,1
UMKM-01674,49,12576635,26,1.3,2.0,411406.0,0.0,2,0,0,0,0,0,0,0,1,0.8666666666666667,0.04,251532.7,0,1
UMKM-01676,91,17064329,31,2.6,0.0,431502.0,0.0,0,0,0,0,0,0,1,0,0,1.0333333333333334,0.0,185481.83695652173,0,1
UMKM-01677,74,43418799,3,3.6,2.0,484519.0,2.0,1,0,0,0,0,0,0,0,0,0.1,0.02666666666666667,578917.32,0,1
UMKM-01678,81,37398942,1,1.7,0.0,446697.0,0.0,1,0,0,0,0,1,0,0,0,0.03333333333333333,0.0,456084.65853658534,0,1
UMKM-01680,113,17985366,20,3.0,0.0,57931.0,2.0,1,0,1,0,0,1,0,0,0,0.6666666666666666,0.0,157766.36842105264,0,1
UMKM-01681,74,20350554,0,2.5,2.0,156951.0,3.0,1,0,0,0,0,1,0,0,0,0.0,0.02666666666666667,271340.72,0,1
UMKM-01683,23,2858777,10,4.4,0.0,320779.0,0.0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,119115.70833333333,0,1
UMKM-01684,20,7510529,0,4.4,2.0,357396.0,1.0,0,0,0,0,0,0,1,0,0,0.0,0.09523809523809523,357644.2380952381,0,1
UMKM-01685,29,18257836,10,2.5,2.0,0.0,1.0,1,0,0,1,0,1,0,0,0,0.3333333333333333,0.06666666666666667,608594.5333333333,0,0
UMKM-01686,73,5935500,6,2.2,0.0,240826.0,3.0,1,1,0,0,0,0,0,0,1,0.2,0.0,80209.45945945945,0,0
UMKM-01687,61,34542066,1,4.1,15.0,381161.0,3.0,1,0,0,0,0,0,0,1,0,0.03333333333333333,0.24193548387096775,557130.0967741936,1,1
UMKM-01688,81,31852401,14,3.0,5.0,203149.0,4.0,1,0,1,0,0,0,1,0,0,0.4666666666666667,0.06097560975609756,388443.9146341463,0,1
UMKM-01689,23,5863099,7,3.5,0.0,379097.0,2.0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0.0,244295.79166666666,0,1
UMKM-01690,28,39473746,25,4.7,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.8333333333333334,0.0,1361163.6551724137,0,0
UMKM-01698,26,12586122,7,3.1,0.0,484275.0,1.0,0,0,0,0,0,0,0,0,1,0.23333333333333334,0.0,466152.6666666667,0,1
UMKM-01700,76,42072050,31,3.0,0.0,303617.0,4.0,1,0,1,0,0,0,0,0,1,1.0333333333333334,0.0,546390.2597402597,0,1
UMKM-01701,37,48831146,7,4.7,2.0,165095.0,3.0,0,0,0,0,0,1,0,0,0,0.23333333333333334,0.05263157894736842,1285030.1578947369,0,1
UMKM-01703,99,34373269,9,1.9,5.0,411425.0,0.0,0,0,0,0,0,1,0,0,0,0.3,0.05,343732.69,0,1
UMKM-01705,55,28785034,3,4.4,5.0,399617.0,1.0,0,0,0,0,0,0,0,0,1,0.1,0.08928571428571429,514018.46428571426,0,1
UMKM-01707,46,44648136,29,2.0,0.0,179552.0,0.0,0,0,0,0,0,0,1,0,0,0.9666666666666667,0.0,949960.340425532,0,1
UMKM-01709,0,39009669,22,3.0,0.0,372564.0,0.0,0,0,1,0,0,1,0,0,0,0.7333333333333333,0.0,39009669.0,0,1
UMKM-01710,97,6871348,4,2.5,0.0,277850.0,0.0,1,0,0,0,0,1,0,0,0,0.13333333333333333,0.0,70115.79591836735,0,1
UMKM-01711,4,36933652,20,3.0,0.0,321055.0,1.0,0,0,1,0,0,0,0,1,0,0.6666666666666666,0.0,7386730.4,0,1
UMKM-01712,65,4519065,5,3.0,2.0,469251.0,4.0,1,0,1,0,0,0,0,0,1,0.16666666666666666,0.030303030303030304,68470.68181818182,0,1
UMKM-01713,84,24737914,16,3.4,0.0,206065.0,2.0,0,0,0,0,0,1,0,0,0,0.5333333333333333,0.0,291034.28235294117,0,1
UMKM-01714,92,36338642,24,4.7,5.0,141216.0,4.0,0,0,0,0,0,1,0,0,0,0.8,0.053763440860215055,390738.08602150535,0,1
UMKM-01715,24,39752795,23,3.0,2.0,230768.0,2.0,1,0,1,0,0,0,1,0,0,0.7666666666666667,0.08,1590111.8,0,1
UMKM-01716,94,8341127,21,4.5,0.0,123080.0,0.0,0,0,0,0,0,0,0,0,1,0.7,0.0,87801.33684210526,0,1
UMKM-01717,15,3463501,12,3.0,0.0,334433.0,4.0,2,0,1,0,0,1,0,0,0,0.4,0.0,216468.8125,0,1
UMKM-01718,54,27910743,16,2.3,2.0,81346.0,0.0,0,0,0,0,0,1,0,0,0,0.5333333333333333,0.03636363636363636,507468.05454545456,0,1
UMKM-01719,75,43971759,13,3.1,0.0,289261.0,0.0,0,0,0,0,0,0,0,1,0,0.43333333333333335,0.0,578575.7763157894,0,1
UMKM-01721,68,33992740,25,1.9,0.0,78279.0,2.0,1,0,0,0,0,0,0,0,1,0.8333333333333334,0.0,492648.40579710144,0,1
UMKM-01722,109,37373559,18,4.1,5.0,145446.0,3.0,0,0,0,0,0,0,1,0,0,0.6,0.045454545454545456,339759.62727272726,0,1
UMKM-01723,57,7779865,25,3.6,2.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0.8333333333333334,0.034482758620689655,134135.60344827586,0,0
UMKM-01724,105,39580446,2,1.7,0.0,299983.0,0.0,2,0,0,0,0,1,0,0,0,0.06666666666666667,0.0,373400.43396226416,0,1
UMKM-01725,36,19710135,1,2.8,2.0,163917.0,3.0,1,0,0,0,0,0,1,0,0,0.03333333333333333,0.05405405405405406,532706.3513513514,0,1
UMKM-01726,45,24027890,27,1.6,2.0,84341.0,0.0,0,0,0,0,0,0,0,0,1,0.9,0.043478260869565216,522345.4347826087,0,1
UMKM-01727,58,45092191,1,4.4,0.0,169660.0,2.0,0,0,0,0,0,0,0,0,1,0.03333333333333333,0.0,764274.4237288135,0,1
UMKM-01728,70,11254769,21,1.4,0.0,168481.0,0.0,1,0,0,0,0,0,0,0,1,0.7,0.0,158517.87323943662,0,1
UMKM-01729,50,25397736,6,3.6,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.2,0.5882352941176471,497994.82352941175,1,0
UMKM-01730,74,32163841,3,3.4,2.0,150957.0,0.0,0,0,0,0,0,0,0,0,1,0.1,0.02666666666666667,428851.2133333333,0,1
UMKM-01733,9,27293184,19,2.6,5.0,418770.0,3.0,1,0,0,0,0,0,0,0,0,0.6333333333333333,0.5,2729318.4,0,1
UMKM-01734,56,16565219,5,4.2,2.0,115109.0,0.0,0,0,0,0,0,0,0,0,1,0.16666666666666666,0.03508771929824561,290617.8771929825,0,1
UMKM-01735,21,9731896,8,4.0,0.0,159239.0,2.0,0,0,0,0,0,1,0,0,0,0.26666666666666666,0.0,442358.9090909091,0,1
UMKM-01736,22,36556939,30,4.0,30.0,202999.0,2.0,2,0,0,0,0,0,1,0,0,1.0,1.3043478260869565,1589432.1304347827,1,1
UMKM-01737,75,3652808,25,4.0,0.0,381500.0,0.0,0,0,0,0,0,0,0,0,1,0.8333333333333334,0.0,48063.26315789474,0,1
UMKM-01739,104,14692648,25,1.4,0.0,495086.0,1.0,0,0,0,0,0,0,0,0,0,0.8333333333333334,0.0,139929.98095238095,0,1
UMKM-01740,53,15952923,27,4.4,5.0,212773.0,0.0,0,0,0,0,0,0,0,0,0,0.9,0.09259259259259259,295424.5,0,1
UMKM-01741,108,17203557,4,4.3,5.0,123226.0,0.0,0,0,0,0,0,1,0,0,0,0.13333333333333333,0.045871559633027525,157830.79816513762,0,1
UMKM-01742,52,11877097,9,3.7,5.0,280398.0,0.0,1,0,0,0,1,1,0,0,0,0.3,0.09433962264150944,224096.16981132075,0,1
UMKM-01744,30,29850620,14,2.5,0.0,185298.0,0.0,0,0,0,0,0,0,0,0,1,0.4666666666666667,0.0,962923.2258064516,0,1
UMKM-01746,65,6133381,4,3.7,2.0,419677.0,0.0,1,0,0,0,0,0,1,0,0,0.13333333333333333,0.030303030303030304,92930.01515151515,0,1
UMKM-01749,83,13132015,21,3.0,0.0,208075.0,0.0,0,1,1,0,0,0,1,0,0,0.7,0.0,156333.5119047619,0,0
UMKM-01750,81,42200071,21,2.1,0.0,264075.0,0.0,0,0,0,0,0,0,0,1,0,0.7,0.0,514635.01219512196,0,1
UMKM-01751,54,4917430,21,1.1,5.0,282350.0,1.0,1,0,0,0,0,1,0,0,0,0.7,0.09090909090909091,89407.81818181818,0,1
UMKM-01752,16,44794619,14,3.1,2.0,409715.0,0.0,1,0,0,0,0,0,0,0,1,0.4666666666666667,0.11764705882352941,2634977.588235294,0,1
UMKM-01753,57,32423484,16,5.0,15.0,497934.0,0.0,0,0,0,0,0,0,0,1,0,0.5333333333333333,0.25862068965517243,559025.5862068966,1,1
UMKM-01755,91,6544223,27,4.6,0.0,118160.0,0.0,0,0,0,0,0,0,0,0,0,0.9,0.0,71132.85869565218,0,1
UMKM-01756,69,29694421,21,3.0,0.0,55505.0,0.0,0,0,1,0,0,1,0,0,0,0.7,0.0,424206.0142857143,0,1
UMKM-01757,68,13992054,20,2.9,2.0,456597.0,1.0,0,0,0,0,0,0,0,0,1,0.6666666666666666,0.028985507246376812,202783.39130434784,0,1
UMKM-01759,95,32811340,16,2.8,0.0,282108.0,0.0,0,1,0,0,0,0,1,0,0,0.5333333333333333,0.0,341784.7916666667,0,0
UMKM-01760,42,2171758,4,4.7,0.0,101149.0,2.0,1,0,0,0,0,1,0,0,0,0.13333333333333333,0.0,50506.0,0,1
UMKM-01761,37,46633622,17,4.0,0.0,453419.0,1.0,0,0,0,0,0,0,0,0,0,0.5666666666666667,0.0,1227200.5789473683,0,1
UMKM-01762,111,17702269,16,2.3,0.0,237899.0,0.0,0,0,0,0,0,0,0,0,1,0.5333333333333333,0.0,158055.9732142857,0,1
UMKM-01763,32,6276085,3,3.0,0.0,455144.0,0.0,0,0,0,0,0,0,0,0,1,0.1,0.0,190184.39393939395,0,1
UMKM-01764,35,25226332,6,2.5,5.0,325601.0,4.0,2,0,0,0,0,0,0,0,0,0.2,0.1388888888888889,700731.4444444445,0,1
UMKM-01765,39,8185180,24,1.5,15.0,437437.0,4.0,2,0,0,0,0,0,0,0,1,0.8,0.375,204629.5,1,1
UMKM-01770,91,24876708,8,3.0,2.0,414055.0,0.0,0,0,1,0,0,0,1,0,0,0.26666666666666666,0.021739130434782608,270399.0,0,1
UMKM-01771,11,28614790,18,3.5,0.0,337456.0,1.0,0,1,0,0,0,0,1,0,0,0.6,0.0,2384565.8333333335,0,0
UMKM-01772,82,29662434,8,2.7,0.0,378189.0,0.0,1,0,0,0,0,0,0,0,1,0.26666666666666666,0.0,357378.7228915663,0,1
UMKM-01773,95,12138188,22,3.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.7333333333333333,0.0,126439.45833333333,0,0
UMKM-01774,51,47239881,30,3.8,5.0,449310.0,1.0,0,0,0,0,0,1,0,0,0,1.0,0.09615384615384616,908459.25,0,1
UMKM-01776,90,33092869,30,1.8,0.0,350657.0,0.0,0,0,0,0,0,0,0,0,0,1.0,0.0,363657.9010989011,0,1
UMKM-01777,115,31261475,16,3.1,15.0,282418.0,2.0,2,0,0,0,0,0,0,0,1,0.5333333333333333,0.12931034482758622,269495.474137931,1,1
UMKM-01779,56,24904686,21,2.2,0.0,56572.0,0.0,0,1,0,0,0,0,0,1,0,0.7,0.0,436924.3157894737,0,0
UMKM-01781,3,21793005,29,2.8,0.0,218140.0,0.0,1,0,0,0,0,0,1,0,0,0.9666666666666667,0.0,5448251.25,0,1
UMKM-01784,11,11064981,25,3.7,2.0,208985.0,0.0,0,0,0,0,0,0,0,0,1,0.8333333333333334,0.16666666666666666,922081.75,0,1
UMKM-01785,111,2279372,5,2.9,2.0,352522.0,1.0,0,0,0,0,0,0,0,0,1,0.16666666666666666,0.017857142857142856,20351.535714285714,0,1
UMKM-01787,106,31175764,31,2.4,2.0,112189.0,0.0,0,0,0,0,0,1,0,0,0,1.0333333333333334,0.018691588785046728,291362.2803738318,0,1
UMKM-01788,88,15172928,24,4.3,0.0,76084.0,1.0,0,0,0,0,0,1,0,0,0,0.8,0.0,170482.33707865168,0,1
UMKM-01789,34,6767034,12,2.6,0.0,409384.0,0.0,1,0,0,0,0,1,0,0,0,0.4,0.0,193343.82857142857,0,1
UMKM-01792,79,7507552,1,4.7,0.0,223799.0,0.0,0,0,0,0,0,0,0,0,1,0.03333333333333333,0.0,93844.4,0,1
UMKM-01793,15,31118147,4,3.0,0.0,124860.0,1.0,0,0,1,0,0,1,0,0,0,0.13333333333333333,0.0,1944884.1875,0,1
UMKM-01794,12,43224873,10,1.6,2.0,475448.0,4.0,1,0,0,0,0,0,1,0,0,0.3333333333333333,0.15384615384615385,3324990.230769231,0,1
UMKM-01795,49,36996979,10,3.9,0.0,247809.0,0.0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,739939.58,0,1
UMKM-01796,23,2236968,23,1.3,2.0,132168.0,0.0,0,0,0,0,0,0,0,0,0,0.7666666666666667,0.08333333333333333,93207.0,0,1
UMKM-01797,18,4078882,13,3.4,2.0,451219.0,1.0,2,0,0,0,0,1,0,0,0,0.43333333333333335,0.10526315789473684,214678.0,0,1
UMKM-01799,103,36542454,29,1.6,0.0,112468.0,1.0,0,0,0,0,0,0,1,0,0,0.9666666666666667,0.0,351369.75,0,1
UMKM-01803,106,17273406,20,1.3,5.0,125012.0,2.0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0.04672897196261682,161433.70093457945,0,1
UMKM-01804,78,4193796,4,3.4,5.0,69259.0,0.0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.06329113924050633,53086.0253164557,0,1
UMKM-01806,39,12668300,1,2.1,30.0,0.0,2.0,2,0,0,1,0,0,0,0,1,0.03333333333333333,0.75,316707.5,1,0
UMKM-01810,8,28219614,10,2.6,5.0,198096.0,1.0,1,0,0,0,0,0,1,0,0,0.3333333333333333,0.5555555555555556,3135512.6666666665,0,1
UMKM-01812,23,47465821,10,3.0,0.0,397314.0,0.0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0.0,1977742.5416666667,0,1
UMKM-01813,89,28729937,8,4.8,2.0,119283.0,0.0,0,0,0,0,0,1,0,0,0,0.26666666666666666,0.022222222222222223,319221.52222222224,0,1
UMKM-01817,14,21822937,31,4.7,0.0,440637.0,0.0,0,0,0,0,0,0,0,0,1,1.0333333333333334,0.0,1454862.4666666666,0,1
UMKM-01818,114,19640248,11,3.0,0.0,436514.0,0.0,1,0,1,0,0,0,0,0,1,0.36666666666666664,0.0,170784.7652173913,0,1
UMKM-01820,41,42406448,31,1.5,5.0,123135.0,0.0,0,0,0,0,0,1,0,0,0,1.0333333333333334,0.11904761904761904,1009677.3333333334,0,1
UMKM-01821,101,25551282,16,2.4,2.0,321794.0,0.0,2,0,0,0,0,0,1,0,0,0.5333333333333333,0.0196078431372549,250502.76470588235,0,1
UMKM-01822,102,42424699,3,3.7,0.0,200915.0,0.0,0,0,0,0,0,0,1,0,0,0.1,0.0,411890.28155339806,0,1
UMKM-01827,9,2378148,8,3.0,0.0,355671.0,0.0,1,0,1,0,0,1,0,0,0,0.26666666666666666,0.0,237814.8,0,1
UMKM-01830,113,14045088,29,3.0,0.0,301008.0,0.0,0,0,1,0,0,0,1,0,0,0.9666666666666667,0.0,123202.52631578948,0,1
UMKM-01831,13,34793258,19,2.1,0.0,341329.0,0.0,0,0,0,0,0,1,0,0,0,0.6333333333333333,0.0,2485232.714285714,0,1
UMKM-01833,46,26916606,22,2.4,30.0,443562.0,1.0,2,0,0,0,0,0,0,0,0,0.7333333333333333,0.6382978723404256,572693.7446808511,1,1
UMKM-01837,20,42816801,22,1.7,0.0,223886.0,0.0,1,0,0,0,0,1,0,0,0,0.7333333333333333,0.0,2038895.2857142857,0,1
UMKM-01839,86,38921641,22,4.4,15.0,182703.0,0.0,2,0,0,0,0,0,0,0,1,0.7333333333333333,0.1724137931034483,447375.183908046,1,1
UMKM-01841,76,48204322,22,3.0,0.0,196524.0,0.0,1,0,1,0,0,0,0,1,0,0.7333333333333333,0.0,626030.1558441558,0,1
UMKM-01843,47,29324386,27,2.6,0.0,128105.0,0.0,0,0,0,0,0,1,0,0,0,0.9,0.0,610924.7083333334,0,1
UMKM-01845,60,8546691,29,1.9,0.0,203554.0,3.0,1,0,0,0,0,0,0,0,0,0.9666666666666667,0.0,140109.68852459016,0,1
UMKM-01846,91,6611544,20,4.5,0.0,286379.0,2.0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.0,71864.60869565218,0,1
UMKM-01847,36,3251347,23,4.3,0.0,0.0,3.0,0,1,0,1,0,0,0,0,0,0.7666666666666667,0.0,87874.24324324324,0,0
UMKM-01848,13,31991473,20,1.3,2.0,347616.0,0.0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.14285714285714285,2285105.214285714,0,1
UMKM-01849,11,5792030,25,1.9,15.0,399604.0,0.0,1,0,0,0,0,0,0,0,0,0.8333333333333334,1.25,482669.1666666667,1,1
UMKM-01851,27,20397109,25,3.0,2.0,484386.0,0.0,0,0,1,0,0,0,0,0,0,0.8333333333333334,0.07142857142857142,728468.1785714285,0,1
UMKM-01854,50,25173742,3,4.8,2.0,130379.0,0.0,0,0,0,0,0,0,0,0,1,0.1,0.0392156862745098,493602.7843137255,0,1
UMKM-01855,57,11891264,8,4.1,0.0,216987.0,0.0,0,0,0,0,0,0,0,0,1,0.26666666666666666,0.0,205021.7931034483,0,1
UMKM-01857,101,19742845,1,3.2,0.0,58057.0,0.0,1,0,0,0,0,1,0,0,0,0.03333333333333333,0.0,193557.30392156861,0,1
UMKM-01858,43,45771647,28,1.5,5.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0.9333333333333333,0.11363636363636363,1040264.7045454546,0,0
UMKM-01859,49,35657680,22,2.4,0.0,230910.0,0.0,0,1,0,0,0,1,0,0,0,0.7333333333333333,0.0,713153.6,0,0
UMKM-01860,20,11023293,5,3.6,0.0,110014.0,2.0,2,0,0,0,0,1,0,0,0,0.16666666666666666,0.0,524918.7142857143,0,1
UMKM-01863,46,25993085,20,2.0,0.0,469106.0,0.0,0,0,0,0,0,1,0,0,0,0.6666666666666666,0.0,553044.3617021276,0,1
UMKM-01864,94,10418530,21,3.9,0.0,495201.0,3.0,0,0,0,0,0,1,0,0,0,0.7,0.0,109668.73684210527,0,1
UMKM-01865,111,9623353,8,3.0,0.0,158269.0,0.0,0,0,1,0,0,0,1,0,0,0.26666666666666666,0.0,85922.79464285714,0,1
UMKM-01867,1,21360866,25,1.5,0.0,477169.0,4.0,2,0,0,0,0,0,1,0,0,0.8333333333333334,0.0,10680433.0,0,1
UMKM-01868,40,29964394,0,2.4,0.0,183536.0,1.0,1,0,0,0,0,0,0,0,0,0.0,0.0,730838.8780487805,0,1
UMKM-01871,10,23187903,4,2.7,0.0,96825.0,0.0,0,1,0,0,0,0,0,1,0,0.13333333333333333,0.0,2107991.1818181816,0,0
UMKM-01873,55,18340722,21,5.0,0.0,144035.0,0.0,0,1,0,0,0,0,0,0,1,0.7,0.0,327512.89285714284,0,0
UMKM-01874,48,31289845,3,3.0,0.0,51521.0,3.0,1,0,1,0,0,1,0,0,0,0.1,0.0,638568.2653061225,0,1
UMKM-01875,56,42389199,1,4.1,0.0,329507.0,1.0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.0,743670.1578947369,0,1
UMKM-01877,43,40027078,15,2.7,2.0,267169.0,1.0,1,0,0,0,0,1,0,0,0,0.5,0.045454545454545456,909706.3181818182,0,1
UMKM-01878,19,29077868,21,3.5,0.0,434303.0,0.0,1,0,0,0,0,1,0,0,0,0.7,0.0,1453893.4,0,1
UMKM-01880,112,28249629,0,2.9,5.0,192534.0,0.0,1,0,0,0,0,0,0,0,1,0.0,0.04424778761061947,249996.7168141593,0,1
UMKM-01881,74,23051113,14,4.5,15.0,385253.0,0.0,2,0,0,0,0,0,0,1,0,0.4666666666666667,0.2,307348.17333333334,1,1
UMKM-01882,10,46056232,23,3.0,30.0,232177.0,3.0,2,0,1,0,0,1,0,0,0,0.7666666666666667,2.727272727272727,4186930.1818181816,1,1
UMKM-01883,52,1354182,3,3.6,2.0,366842.0,0.0,2,0,0,0,0,0,1,0,0,0.1,0.03773584905660377,25550.603773584906,0,1
UMKM-01884,66,39697230,17,2.3,30.0,289052.0,1.0,2,0,0,0,0,0,0,1,0,0.5666666666666667,0.44776119402985076,592495.9701492537,1,1
UMKM-01885,23,37195387,16,2.5,2.0,470319.0,0.0,0,0,0,0,0,1,0,0,0,0.5333333333333333,0.08333333333333333,1549807.7916666667,0,1
UMKM-01886,97,49442602,6,3.3,2.0,169511.0,2.0,0,0,0,0,0,0,0,0,0,0.2,0.02040816326530612,504516.3469387755,0,1
UMKM-01888,0,37471017,9,2.5,0.0,146783.0,0.0,1,0,0,0,0,0,0,0,1,0.3,0.0,37471017.0,0,1
UMKM-01889,10,19351471,0,2.2,0.0,244173.0,4.0,2,0,0,0,0,0,0,1,0,0.0,0.0,1759224.6363636365,0,1
UMKM-01890,14,8012022,1,3.5,0.0,148829.0,3.0,1,0,0,0,0,0,1,0,0,0.03333333333333333,0.0,534134.8,0,1
UMKM-01891,74,23324455,21,3.0,2.0,166774.0,1.0,1,0,0,0,0,1,0,0,0,0.7,0.02666666666666667,310992.73333333334,0,1
UMKM-01892,65,49838504,31,2.3,0.0,491542.0,3.0,1,0,0,0,0,0,0,0,1,1.0333333333333334,0.0,755128.8484848485,0,1
UMKM-01893,99,30649386,28,1.8,0.0,453563.0,1.0,0,0,0,0,0,0,0,0,1,0.9333333333333333,0.0,306493.86,0,1
UMKM-01895,37,14482486,16,4.2,0.0,318243.0,0.0,0,0,0,0,0,0,0,0,0,0.5333333333333333,0.0,381118.05263157893,0,1
UMKM-01896,20,37324217,11,1.9,5.0,387248.0,0.0,0,0,0,0,0,0,0,0,1,0.36666666666666664,0.23809523809523808,1777343.6666666667,0,1
UMKM-01897,84,38068510,23,2.0,0.0,54406.0,0.0,0,0,0,0,1,1,0,0,0,0.7666666666666667,0.0,447864.82352941175,0,1
UMKM-01898,72,46658703,29,2.0,0.0,471253.0,0.0,0,0,0,0,0,0,0,0,1,0.9666666666666667,0.0,639160.3150684931,0,1
UMKM-01900,27,10699755,29,4.1,15.0,238250.0,0.0,1,0,0,0,0,0,1,0,0,0.9666666666666667,0.5357142857142857,382134.10714285716,1,1
UMKM-01901,20,17644741,19,3.0,0.0,448092.0,0.0,0,0,1,0,0,0,0,0,1,0.6333333333333333,0.0,840225.7619047619,0,1
UMKM-01903,39,48503723,6,1.1,0.0,211943.0,1.0,1,1,0,0,0,0,0,0,1,0.2,0.0,1212593.075,0,0
UMKM-01906,61,9927377,6,4.5,0.0,414973.0,2.0,0,0,0,0,0,0,0,0,1,0.2,0.0,160118.98387096773,0,1
UMKM-01907,46,1287555,29,3.0,0.0,162631.0,0.0,0,0,1,0,0,0,0,0,0,0.9666666666666667,0.0,27394.787234042553,0,1
UMKM-01908,62,4775944,11,2.8,0.0,94895.0,0.0,1,0,0,0,0,0,0,0,1,0.36666666666666664,0.0,75808.63492063493,0,1
UMKM-01909,119,37298886,30,2.3,0.0,304408.0,1.0,1,0,0,0,0,1,0,0,0,1.0,0.0,310824.05,0,1
UMKM-01910,20,26574001,17,4.5,30.0,355904.0,3.0,1,0,0,0,0,0,0,0,1,0.5666666666666667,1.4285714285714286,1265428.619047619,1,1
UMKM-01914,102,12509800,10,4.5,15.0,126554.0,3.0,2,0,0,0,0,1,0,0,0,0.3333333333333333,0.14563106796116504,121454.36893203884,1,1
UMKM-01916,43,7224898,15,3.6,15.0,453260.0,0.0,0,0,0,0,0,0,0,0,1,0.5,0.3409090909090909,164202.22727272726,1,1
UMKM-01919,38,24722901,20,3.4,2.0,307997.0,4.0,1,0,0,0,0,0,1,0,0,0.6666666666666666,0.05128205128205128,633920.5384615385,0,1
UMKM-01920,27,29335107,19,3.8,30.0,202448.0,3.0,0,0,0,0,0,0,0,1,0,0.6333333333333333,1.0714285714285714,1047682.3928571428,1,1
UMKM-01921,7,42831301,7,1.1,2.0,334734.0,0.0,1,0,0,0,0,0,0,0,1,0.23333333333333334,0.25,5353912.625,0,1
UMKM-01922,72,31806181,25,4.4,15.0,355547.0,1.0,1,0,0,0,0,1,0,0,0,0.8333333333333334,0.2054794520547945,435701.1095890411,1,1
UMKM-01924,92,1308697,25,2.0,5.0,139421.0,0.0,0,0,0,0,1,1,0,0,0,0.8333333333333334,0.053763440860215055,14072.010752688173,0,1
UMKM-01926,20,8279074,29,3.7,0.0,183264.0,2.0,0,0,0,0,0,0,0,1,0,0.9666666666666667,0.0,394241.61904761905,0,1
UMKM-01927,15,47860830,30,3.3,0.0,202505.0,0.0,1,1,0,0,0,0,0,0,0,1.0,0.0,2991301.875,0,0
UMKM-01929,42,44585013,10,3.0,2.0,436206.0,0.0,0,0,1,0,0,0,0,1,0,0.3333333333333333,0.046511627906976744,1036860.7674418605,0,1
UMKM-01931,34,38758158,4,2.3,0.0,298588.0,0.0,0,0,0,0,0,0,1,0,0,0.13333333333333333,0.0,1107375.9428571428,0,1
UMKM-01932,60,15854762,1,4.1,0.0,419598.0,0.0,0,0,0,0,0,0,1,0,0,0.03333333333333333,0.0,259914.131147541,0,1
UMKM-01933,100,33070801,12,2.8,2.0,212754.0,0.0,0,0,0,0,0,1,0,0,0,0.4,0.019801980198019802,327433.6732673267,0,1
UMKM-01934,67,18619822,17,1.5,0.0,322394.0,0.0,0,0,0,0,0,0,0,1,0,0.5666666666666667,0.0,273820.9117647059,0,1
UMKM-01935,81,41932207,25,2.5,0.0,344980.0,1.0,0,0,0,0,0,0,0,1,0,0.8333333333333334,0.0,511368.3780487805,0,1
UMKM-01936,73,38425981,24,1.9,0.0,424463.0,0.0,1,0,0,0,0,0,1,0,0,0.8,0.0,519270.0135135135,0,1
UMKM-01938,17,16333352,13,1.4,0.0,440083.0,1.0,0,0,0,0,0,0,0,0,1,0.43333333333333335,0.0,907408.4444444445,0,1
UMKM-01939,75,42279386,4,4.1,0.0,418905.0,2.0,0,0,0,0,0,0,0,0,1,0.13333333333333333,0.0,556307.7105263158,0,1
UMKM-01941,118,18325939,1,4.7,0.0,151429.0,4.0,0,1,0,0,0,0,1,0,0,0.03333333333333333,0.0,153999.48739495798,0,0
UMKM-01943,78,27794485,11,4.3,2.0,302093.0,2.0,0,0,0,0,0,1,0,0,0,0.36666666666666664,0.02531645569620253,351828.9240506329,0,1
UMKM-01944,14,22550363,10,1.3,0.0,214078.0,1.0,2,0,0,0,0,0,1,0,0,0.3333333333333333,0.0,1503357.5333333334,0,1
UMKM-01945,53,26251174,3,4.2,0.0,136966.0,1.0,0,0,0,0,0,0,0,1,0,0.1,0.0,486132.85185185185,0,1
UMKM-01948,49,37440011,9,3.0,0.0,449680.0,0.0,0,0,1,0,0,0,0,0,1,0.3,0.0,748800.22,0,1
UMKM-01949,6,34052558,26,3.0,2.0,117344.0,1.0,0,0,1,0,0,0,0,0,1,0.8666666666666667,0.2857142857142857,4864651.142857143,0,1
